id,MS2 name,MS2 score,MS1 name,MS1 ppm,type,mz,rt
16040,,,Methotrexate;Methotrexate,5.90988445546074;5.94489347962843,MS1 mz matched,453.1652054,320.103
16041,,,Methotrexate;Methotrexate,21.4676701470587;21.5026797158861,MS1 mz matched,453.1810659,252.187
16083,,,,,Unmapped,454.9356793,348.138
16089,,,,,Unmapped,455.0474953,169.6595
16091,,,,,Unmapped,455.0551642,45.91
16107,,,Flunisolide;Flunisolide;Flunisolide anhydrous;Dexamethasone acetate anhydrous;Triamcinolone acetonide;Paramethasone acetate;9alpha-Fluoro-6alpha-methylprednisolone 21-acetate,-3.37831561371907;-3.45454566396108;-3.45454566396108;-3.45454566396108;-3.45454566396108;-3.45454566396108,MS1 mz matched,455.1831065,303.324
16110,,,Phytyl diphosphate;Phytyl diphosphate;D1927,-10.4254208041856;-10.4764898169833;-10.4764898169833,MS1 mz matched,455.2358202,63.1035
16136,,,Fenpyroximate,-7.597337323,MS1 mz matched,456.1733445,330.949
16150,,,,,Unmapped,456.9902285,34.9985
16155,,,,,Unmapped,457.0642856,322.569
16163,,,FMNH2;Reduced FMN;FMNH2,-2.76106537274232;-2.83768259114012,MS1 mz matched,457.1161759,198.453
16164,,,6''-O-Acetyldaidzin;ICI D1694;ZD1694;Tomudex;Raltitrexed,4.98907170537467;-5.27693254689462,MS1 mz matched,457.1235825,302.191
16168,,,8-Hydroxynevirapine glucuronide;12-Hydroxynevirapine glucuronide;3-Hydroxynevirapine glucuronide;2-Hydroxynevirapine glucuronide;,8.17450830227961;8.17450830227961;8.17450830227961;8.17450830227961;,MS1 mz matched,457.1475088,415.071
16169,,,8-Hydroxynevirapine glucuronide;12-Hydroxynevirapine glucuronide;3-Hydroxynevirapine glucuronide;2-Hydroxynevirapine glucuronide;,8.46109956547546;8.46109956547546;8.46109956547546;8.46109956547546;,MS1 mz matched,457.1476401,44.015
16171,,,3'-Amino-3'-deoxythimidine glucuronide;,-10.4138112990237;,MS1 mz matched,457.1547808,356.5515
16173,,,Austinol;,-13.2430784794213;,MS1 mz matched,457.1847555,199.8375
16205,5-Methyltetrahydrofolate (5-Methyl-THF),0.7772,,,MS2 forward,458.1830417,199.9325
16212,,,,,Unmapped,458.9028483,348.152
16223,,,,,Unmapped,459.0820912,231.9885
16224,,,Theaflagallin;4-Demethylpremithramycinone;Versicol hemiacetal acetate,-13.5775537659969;-13.4973207818466;-13.4973207818466,MS1 mz matched,459.091795,292.188
16227,,,Glycitein 4'-O-glucuronide;Glycitein 7-O-glucuronide;Irilone 4'-glucoside;Anhydrochlortetracycline;Anhydro-7-chlorotetracycline,13.0834441504318;13.0834441504318;13.0834441504318;6.26206657323177,MS1 mz matched,459.1065812,331.603
16234,,,Methyl salicylate O-[rhamnosyl-(1-&gt;6)-glucoside];Paeonolide,8.52663508732998;8.47534792930377,MS1 mz matched,459.1494074,209.228
16292,,,Kaempferide 7-glucoside;Swertiajaponin;Pratensein 3'-glucoside;Diosmetin 7-O-beta-D-glucopyranoside;Tricin arabinoside;Isoswertiajaponin;2-Cinnamoyl-1-galloyl-beta-D-glucopyranose;6-Cinnamoyl-1-galloylglucose;Leptosin;6-beta-D-Glucopyranosyldiosmetin;Isoscoparine;Isoscoparin;C-Glucosyl-6 chrysoeriol;Chrysoeriol 6-C-glucoside;6-Methoxyluteolin 7-rhamnoside;Swertiajaponin;Tectoridin;Shekanin;Homoplantaginin;Hispidulin 7-O-glucoside;Hispiduloside,-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4414241384091;-13.4165389570382;-13.4165389570382;-13.4165389570382;-13.4165389570382;-13,MS1 mz matched,461.0994417,172.8125
16293,,,Farnesyl triphosphate,7.821511222,MS1 mz matched,461.1010143,148.433
16308,,,"6-Dehydrotestosterone glucuronide;Hydrocortisone succite;11beta,17,21-Trihydroxypregn-4-ene-3,20-dione 21-(hydrogensuccite);Cortisol succite",3.40937583425019;3.34036165045013,MS1 mz matched,461.226944,286.165
16310,,,Lucidenic acid M;3-Dehydroecdysone;Podecdysone B,8.41296918811002;8.49754736177069;8.49754736177069,MS1 mz matched,461.3020284,170.354
16326,,,Isopeonidin 3-galactoside;Peonidin-3-glucoside;Isopeonidin 3-glucoside;Peonidin 3-O-glucoside;Peonidin-3-glucoside,12.8764640327559;12.8764640327559;12.8764640327559;12.9554935610588,MS1 mz matched,462.1206679,329.897
16347,,,,,Unmapped,462.9911333,39.5645
16354,,,"Sorafenib;Quercetin 3-O-glucoside;Isoquercitrin;2-(3,4-Dihidroxyphenyl)-3-(beta-D-glucofuranosyloxy)-5,7-dihydroxy-4H-1-benzopyran-4-one;Isotrifoliin;Gossypetin 8-rhamnoside;Hyperin;Quercetin 3-galactoside;Myricitrin;Myricetin 3-O-rhamnoside;Quercimeritrin;Quercetin 7-O-beta-D-glucoside;Bracteatin 6-O-glucoside;Bracteatin 6-O-beta-D-glucoside;6-Hydroxyluteolin 7-glucoside",-2.80702100539833;-22.6246537620725;-22.6246537620725;-22.6246537620725;-22.6246537620725;-22.6246537620725;-22.6246537620725;-22.6246537620725,MS1 mz matched,463.0787473,309.145
16358,,,Demeclocycline;,22.3155144865178;,MS1 mz matched,463.1026678,37.1965
16368,Estriol 16.alpha.-(.beta.-D-glucuronide),0.9961,,,MS2 reverse,463.1937422,177.006
16369,,,Dulciol A;Garcinone E;Dulciol B;Rhizocticin C;Rhizocticin D,4.76821448938951;4.76821448938951;4.76821448938951;15.7304334114123;15.7304334114123,MS1 mz matched,463.2221023,201.816
16370,4-Androsten-17.beta.-ol-3-one glucosiduronate,0.9674,,,MS2 forward,463.2235394,213.064
16409,,,Lithocholyltaurine;Taurolithocholate;Taurolithocholic acid,-12.0922360842354;-12.0007829476778,MS1 mz matched,464.2739161,111.3485
16410,,,Devapamil,-20.2699868,MS1 mz matched,464.2749671,132.113
16411,Glycocholic acid,1,,,MS2 forward,464.2952815,235.869
16423,,,,,Unmapped,465.0515589,140.572
16424,,,,,Unmapped,465.0686179,232.9255
16428,,,BL IV;N-Adenylylanthranilate,15.186766608615;-6.70413786556281,MS1 mz matched,465.0970752,284.7965
16431,,,Uridine triphosphate;Silandrin,-12.5996326277681;-0.858136333864116,MS1 mz matched,465.1202231,40.73
16432,,,Tetracycline;Doxycycline;Tetracycline;Doxycycline,-2.84991712876146;-2.84991712876146;-2.92691735041647;-2.92691735041647,MS1 mz matched,465.1266507,261.825
16437,,,Staurosporine;STS,-23.67393428,MS1 mz matched,465.1894632,416.6815
16465,,,Sitagliptin;,-7.56389891730776;,MS1 mz matched,466.1259353,180.5385
16489,,,Mollicellin F;,-16.6531965377769;,MS1 mz matched,467.0171347,153.228
16497,,,Neocretanin;Castamollissin;,-0.834667850030253;-0.834667850030253;,MS1 mz matched,467.0856997,431.9675
16509,Tamsulosin,0.8086,,,MS2 reverse,467.182319,299.801
16510,,,"Melleolide G;Melleolide B;Inflexin;3beta,11beta-Diacetoxy-1alpha-hydroxykaura-16-ene-6,15-dione;Grandisin;Magnosalicin;Schizandrin",-4.17246236312412;-4.17246236312412;-4.16459593702694;-4.16459593702694;-4.16459593702694;-4.16459593702694,MS1 mz matched,467.1821081,172.074
16521,Cholic acid,0.9904,,,MS2 forward,467.3042706,236.265
16522,,,"Scymnol;5beta-Scymnol;5beta-Cholestane-3alpha,7alpha,12alpha,24,26,27-hexol",-17.29493914,MS1 mz matched,467.332679,102.268
16528,,,Phosdiphen,22.83541316,MS1 mz matched,468.0151818,40.8
16536,,,Theaflavic acid;Leptophos,-19.4982485270336;1.16804554440425,MS1 mz matched,468.0908209,308.518
16539,,,,,Unmapped,468.106236,331.171
16569,,,,,Unmapped,469.0207479,347.9555
16575,,,Grixazone B,21.33969656,MS1 mz matched,469.0739128,44.047
16599,,,1-Phosphatidyl-1D-myo-inositol 3-phosphate;,-0.118243932971954;,MS1 mz matched,469.2143444,128.0555
16638,,,Methyl cellulose;Ethyl cellulose;Ribostamycin;Vistamycin;Xylostasin;3''-Amino-3''-deoxygentamicin A2;3''-Demethyl-gentamicin A,-18.5190072413189;-18.5190072413189;12.1084698746413;12.1084698746413;12.1084698746413,MS1 mz matched,470.2501395,44.2785
16643,,,,,Unmapped,470.9546885,212.533
16648,,,Glucoraphanin;,14.7165200905142;,MS1 mz matched,471.0233805,169.53
16655,,,Clofazimine;Clofazimine,-3.65519811415898;-3.7566545272293,MS1 mz matched,471.1204264,209.8595
16662,,,5-Formiminotetrahydrofolic acid;5-Formiminotetrahydrofolate;5-Formimidoyltetrahydrofolate,-1.86474753978588;-1.90604510677232,MS1 mz matched,471.1707783,356.545
16667,,,Lucidenic acid K;,-15.0419451793908;,MS1 mz matched,471.2324644,176.2775
16694,Folinic acid,0.7081,,,MS2 forward,472.1612979,204.4065
16699,,,,,Unmapped,472.2307079,333.845
16703,,,,,Unmapped,472.7099585,77.973
16713,,,,,Unmapped,473.0332152,278.491
16721,,,6''-O-Acetylgenistin;Betavulgarin glucoside;4''-O-Acetylafzelin;Kaempferol 3-(2''-acetylrhamnoside);Apigenin 7-O-(6''-O-acetylglucoside);3''-O-Acetylafzelin;Apigenin 7-O-(2''-O-acetylglucoside);,16.0334108295987;16.0334108295987;16.0334108295987;16.0334108295987;16.0334108295987;16.0334108295987;16.0334108295987;,MS1 mz matched,473.1238132,396.128
16723,,,"Suxibuzone;9-Chloro-11beta,17,21-trihydroxypregn-4-ene-3,20-dione 21-acetate;9-Chloro-17-hydroxycorticosterone 21-acetate;9alpha-Chlorocortisol acetate",-2.47980799001424;-6.6182711295974,MS1 mz matched,473.138202,175.061
16724,,,D-Galactopyranosyl-(1-&gt;3)-D-galactopyranosyl-(1-&gt;3)-L-arabinose;a-L-Arabinofuranosyl-(1-&gt;2)-[a-D-mannopyranosyl-(1-&gt;6)]-D-mannose;alpha-D-Xylopyranosyl-(1-&gt;6)-beta-D-glucopyranosyl-(1-&gt;4)-D-glucose;,1.11713706111876;1.11713706111876;1.11713706111876;,MS1 mz matched,473.1518436,359.3155
16731,,,4-O-Methylmelleolide;Clausarinol;Eplerenone;Armillarin;Armillaripin;Deacetylvindoline;17-O-Deacetylvindoline;Desacetylvindoline,13.9093216864286;13.9093216864286;13.9093216864286;13.9093216864286;13.9093216864286;-13.2781124801956,MS1 mz matched,473.2278854,220.441
16734,,,Lucidenic acid B;Lucidenic acid I;Lucidenic acid L;Diterpenoid EF-D;12-Deoxy-phorbol-13-alpha-methylbutyrate-20-acetate,-10.1536756094146;-10.1536756094146;-10.1536756094146;-10.2515108743321,MS1 mz matched,473.2569381,137.436
16776,,,,,Unmapped,474.9298137,348.143
16783,,,"Diosmetin 7-O-beta-D-glucuronopyranoside;5a,11a-Dehydrochlortetracycline;Dehydrochlortetracycline;5a,11a-Dehydro-7-chlorotetracycline",1.10040953195015;-5.46105365563483,MS1 mz matched,475.0884426,420.954
16794,,,3-hydroxyguanfacine glucuronide;Tetrahydrogeranylgeranyl diphosphate,11.0079785828669;-8.58605505771999,MS1 mz matched,475.2006581,351.57
16797,,,Retinoyl b-glucuronide;Austalide H;all-trans-Retinoyl-beta-glucuronide;Retinoyl glucuronide,23.0595425060264;23.0595425060264;23.0975493500646,MS1 mz matched,475.2454122,279.187
16846,,,(-)-Epicatechin 3-O-gallate;7-Galloylcatechin;3-Galloylcatechin;(-)-Catechin 3-O-gallate;,-11.3026760075629;-11.3026760075629;-11.3026760075629;-11.3026760075629;,MS1 mz matched,477.0532599,90.662
16847,Flavin mononucleotide (FMN),0.6485,,,MS2 forward,477.0676554,28.494
16849,,,3-Phosphoglycerol-glutathione,2.385667431,MS1 mz matched,477.0983509,217.01
16862,,,Cyclomorusin;Cudraflavone A;Cyclomorusin,5.64784700482206;5.64784700482206;5.73968244255733,MS1 mz matched,477.1644071,232.1045
16865,,,4-Hydroxyandrostenedione glucuronide;2-Methoxy-estradiol-17b 3-glucuronide;Ailanthinone;Castelanone;Simalikilactone D;2-Methoxy-estradiol-17beta 3-glucuronide,11.6996292345423;11.6996292345423;11.6634530152807;11.6634530152807;11.6634530152807;11.6634530152807,MS1 mz matched,477.2258777,305.5
16867,,,Alginic acid;17beta-Hydroxy-4-mercaptoandrost-4-en-3-one 4-acetate 17-propiote,-5.97760788087279;17.2159099875989,MS1 mz matched,477.2475358,163.1375
16879,,,,,Unmapped,478.0710304,277.184
16900,,,,,Unmapped,478.9048391,157.483
16904,,,,,Unmapped,478.9718853,34.687
16910,Adenylsuccinic acid,0.6318,,,MS2 reverse,479.0934574,41.375
16925,,,Solifenacin;PD 123177,-11.163284764178;9.5288350391007,MS1 mz matched,479.2206759,229.971
16926,,,Solifenacin;PD 123177,-11.1153906513306;9.57673014298991,MS1 mz matched,479.2206989,209.859
16950,,,"Armillarinin;Enhydrin;Glaucolide A;Diffutin;1-(2-Hydroxy-3,4,5,6-tetramethoxyphenyl)-3-(2,3,4,6-tetramethoxyphenyl)-2-propen-1-one",3.91890574507282;-13.3572269708164;-13.3572269708164;-13.3572269708164;-13.3572269708164,MS1 mz matched,480.1715587,391.33
16951,,,Pranlukast;,-6.35652303897123;,MS1 mz matched,480.1719456,442.067
16958,,,Antibiotic JI-20A;JI-20A,20.61441821,MS1 mz matched,480.2847212,276.494
16965,,,,,Unmapped,480.9248583,317.2805
16972,,,,,Unmapped,481.0352023,152.428
16983,Mangiferin,0.6176,,,MS2 reverse,481.0957038,146.817
16985,,,Mangiferin;Isomangiferin;Mangiferin;Chinomin;Norswertianolin;Tripteroside;Norathyriol-6-O-beta-D-glucoside;Isomangiferin,0.209910370109416;0.209910370109416;0.236919160043152;0.236919160043152;0.236919160043152;0.236919160043152,MS1 mz matched,481.1111578,32.171
16994,,,Daphnetoxin,13.19613824,MS1 mz matched,481.2004631,167.057
16995,,,Daphnetoxin,14.15446601,MS1 mz matched,481.2009252,287.498
16996,,,Dulciol C;,16.3065188947375;,MS1 mz matched,481.2383169,222.015
16999,,,,,Unmapped,481.3044626,101.39
17000,,,,,Unmapped,481.6512151,443.7055
17032,Taurolithocholic acid,1,,,MS2 forward,482.2890633,133.655
17036,,,Mersalyl acid,-3.226091787,MS1 mz matched,482.865639,348.158
17042,Deoxycytidine 5'-triphosphate (dCTP),0.7738,,,MS2 reverse,483.0093248,233.48
17043,,,,,Unmapped,483.0213587,217.2485
17049,,,"Hamamelitannin;1,2-Digalloyl-beta-D-glucopyranose;Gallic acid 3-O-(6-galloylglucoside);1,2'-Di-O-galloylhamamelofuranose;Gallic acid 4-O-(6-galloylglucoside);1,6-Digalloyl-beta-D-glucopyranose;2,6-Digalloylglucose;1-O,6-O-Digalloyl-beta-D-glucose",-5.99088625141435;-5.99088625141435;-5.99088625141435;-5.99088625141435;-5.99088625141435;-5.99088625141435;-5.99088625141435;-5.97993783334363,MS1 mz matched,483.0824052,148.456
17058,,,"N-[[3-(b-D-Glucopyranosyloxy)-2,3-dihydro-2-oxo-1H-indol-3-yl]acetyl]aspartic acid;",-10.6983015223209;,MS1 mz matched,483.1277448,349.89
17062,,,6-Hydroxymelatonin glucuronide;,23.1513429829024;,MS1 mz matched,483.1803927,173.378
17066,,,Kanamycin;Kamycin A;Kamycin C;3''-Deamino-3''-hydroxykamycin B;Nebramycin factor 3,18.4716997191746;18.3849639258486;18.3849639258486;18.3849639258486,MS1 mz matched,483.2470027,269.754
17081,,,,,Unmapped,484.0274548,347.4825
17113,,,,,Unmapped,484.9366055,45.8765
17116,,,,,Unmapped,484.9716727,39.359
17121,,,4-Hydroxyglucobrassicin;4-Hydroxy-3-indolylmethylglucosinolate,-12.71398553,MS1 mz matched,485.0246133,266.153
17129,,,4'-Methyl-(-)-epigallocatechin 3-(4-methyl-gallate);Flavonol 3-O-(6-O-malonyl-beta-D-glucoside);Tetracenomycin X,-6.60644496942549;-6.58278823045301;-6.58278823045301,MS1 mz matched,485.1080487,263.247
17139,,,Rutaevin;fenopin glucuronide,6.17043989063081;6.17043989063081,MS1 mz matched,485.1911672,340.913
17140,,,Rutaevin;fenopin glucuronide,4.53897558347381;4.53897558347381,MS1 mz matched,485.1912068,513.7735
17145,,,Laserpitin,-15.10232491,MS1 mz matched,485.220648,169.847
17177,,,,,Unmapped,486.9524468,213.7745
17181,,,Flupyrsulfuron-methyl sodium,-6.966550721,MS1 mz matched,487.0343292,140.6855
17188,D-Biotin,0.8381,,,MS2 reverse,487.1715162,356.557
17213,,,,,Unmapped,488.7762277,320.4995
17228,,,L-2-Aminoadipate adenylate;L-2-Aminoadipate adenylate;5-Adenylyl-2-aminoadipate;alpha-Aminoadipoyl-C6-AMP,13.5172652734805;13.5733745911376,MS1 mz matched,489.1279526,186.926
17232,,,Mammea E/BB;Mammea E/BA;Melleolide H;Armillarilin;Athamantin,-9.65436581668066;-9.65436581668066;-9.65436581668066;-9.65436581668066;-9.76291913147616,MS1 mz matched,489.2030656,172.402
17235,,,Lucidenic acid J;Jamaicamide C,13.3264888043464;6.93836206847447,MS1 mz matched,489.2632016,272.415
17239,,,,,Unmapped,489.9463584,347.477
17240,,,,,Unmapped,489.9603963,48.408
17264,,,,,Unmapped,490.799276,80.157
17282,,,"3',8-Dimethoxyapigenin 7-glucoside;3',7-Dimethoxy-4',5,8-trihydroxyflavone 8-glucoside;Tricin 7-glucoside;3',4',5-Trihydroxy-3,7-dimethoxyflavone 5-glucoside;Licoagroside A;Limocitrin 3-rhamnoside;Aurantio-obtusin beta-D-glucoside",5.59693179323253;5.59693179323253;5.59693179323253;5.59693179323253;5.59693179323253;5.59693179323253;5.54857000270396,MS1 mz matched,491.1295306,35.221
17292,,,Erinacine P;Mucronine B,15.6953777671397;12.8885617899141,MS1 mz matched,491.2800447,270.386
17294,,,,,Unmapped,491.3102154,195.8595
17311,,,MK826,-15.33915084,MS1 mz matched,492.0901363,308.575
17330,,,,,Unmapped,492.9827825,347.925
17342,,,Pimentol;4'-O-methyl-(-)-epicatechin-3'-O-beta-glucuronide;Dihydroprudomenin;,11.5049825665896;11.5049825665896;11.5049825665896;,MS1 mz matched,493.1481114,43.409
17345,,,"Ethyl 3-hydroxyoctanoate O-[glucosyl-(1-&gt;6)-glucoside];Bisphenol A glycidylmethacrylate;Bis-GMA;2,2-Bis[4-(2-hydroxy-3-methacryloxypropoxy)phenyl]propane;Bisphenol A diglycidyl methacrylate",-1.74017649490109;9.76103045245393,MS1 mz matched,493.2141792,236.6315
17349,,,,,Unmapped,493.2667193,185.107
17360,,,,,Unmapped,494.0015902,276.4825
17381,,,,,Unmapped,494.6922369,78.124
17385,,,,,Unmapped,494.9485805,34.65
17403,,,"1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene;1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene;1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene;1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene;1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydrophthalene;1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydrophthalene;1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydrophthalene;1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydrophthalene",1.09468071230266;1.09468071230266;1.09468071230266;1.09468071230266;1.09286665652936;1.09286665652936;1.09286665652936;1.09286665652936,MS1 mz matched,495.1269422,223.732
17408,Nomilin,0.9654,,,MS2 reverse,495.2097413,226.7415
17409,,,Glaucarubin;Glaucarubin,-15.8140108401549;-15.7184922821693,MS1 mz matched,495.2180244,287.461
17410,,,7alpha-1(10-&gt;19)-Abeo-7-acetoxyobacun-9(11)-ene;,15.5244843470972;,MS1 mz matched,495.2174214,264.5045
17412,Parthenolide,0.6163,,,MS2 reverse,495.2835311,206.64
17416,,,Thioguanosine 5'-diphosphate;,-9.77208166560883;,MS1 mz matched,495.9392446,347.633
17432,,,Idarubicin;2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate,6.8695008636058;-21.9299577681166,MS1 mz matched,496.1719968,381.734
17457,,,,,Unmapped,497.0706676,222.547
17461,,,Peonidin-3-galactoside;,4.03739953567287;,MS1 mz matched,497.0949003,426.0445
17466,,,Dukunolide B;,-9.22829676431971;,MS1 mz matched,497.1379872,171.127
17469,,,Musabalbisiane B;Eucaglobulin;,14.6005291216864;14.6005291216864;,MS1 mz matched,497.1766243,224.669
17471,,,Strictosamide,-20.62423901,MS1 mz matched,497.189925,42.698
17512,Taurochenodeoxycholate,0.9998,,,MS2 forward,498.300062,206.0205
17518,,,,,Unmapped,498.8937764,348.1415
17535,,,"Orcein;(S)-N-[3-(3,4-Methylenedioxyphenyl)-2-(acetylthio)methyl-1-oxoprolyl]-(S)-alanine benzyl ester",-0.70197768210162;-7.39760761365918,MS1 mz matched,499.1466109,172.074
17538,,,Isoaustin;Austin;,-13.2597732363462;-13.2597732363462;,MS1 mz matched,499.1926981,222.621
17539,,,Isoaustin;Austin;,12.7295902216876;12.7295902216876;,MS1 mz matched,499.2089915,333.36
17541,,,Erinacine D;25-Acetylvulgaroside;,16.6138728934976;16.6138728934976;,MS1 mz matched,499.2671753,41.431
17551,,,,,Unmapped,499.9875024,35.754
17576,,,,,Unmapped,500.9682624,214.338
17641,,,(S)-Multifidol 2-[apiosyl-(1-&gt;6)-glucoside];,0.407390717348575;,MS1 mz matched,503.1844965,118.1705
17681,,,Isobiflorin 6''-gallate;Quercetin 3-O-(6''-acetyl-glucoside);Quercetin 3-(6''-acetylglucoside);Glyphoside;4''-O-Acetylmyricitrin;Tricin 7-glucuronoside;Metaflumizone,7.82286651575777;7.82286651575777;7.82286651575777;7.82286651575777;7.82286651575777;7.82286651575777;-15.2138524299779,MS1 mz matched,505.1018056,349.6265
17685,,,Diosbulbinoside D;,-11.4817133086557;,MS1 mz matched,505.1704439,432.7185
17686,,,Hydroxyclomipramine glucuronide;Piperaduncin B,21.7726044289463;-2.17307945708592,MS1 mz matched,505.1876317,180.554
17688,Estrone-3-glucuronide,0.7337,,,MS2 reverse,505.1998053,228.0815
17691,,,"4-Megastigmene-6a,9R-diol 9-[apiosyl-(1-&gt;6)-glucoside];(3b,9R)-5-Megastigmene-3,9-diol 9-[apiosyl-(1-&gt;6)-glucoside];",-17.2085119147191;-17.2085119147191;,MS1 mz matched,505.2507947,290.0945
17697,,,,,Unmapped,505.9355535,48.423
17706,,,Delphinidin 3-(acetylglucoside);,-11.9700927333835;,MS1 mz matched,506.1077956,209.2225
17722,,,,,Unmapped,506.8194626,348.246
17723,,,,,Unmapped,506.8820162,320.326
17724,,,,,Unmapped,506.8880424,79.162
17726,,,,,Unmapped,506.9342147,217.508
17741,,,Clomocycline;,12.0873834493253;,MS1 mz matched,507.1279267,39.484
17745,,,Inosine triphosphate;ITP;Inosine 5'-triphosphate;Inosine triphosphate;Inosine tripolyphosphate;dXTP,-16.6754630083581;-16.6754630083581;-16.6754630083581,MS1 mz matched,507.1573261,281.198
17747,,,"(7'R,8'R)-4,7'-Epoxy-3'-methoxy-4',5,9,9'-lignanetetrol 9'-glucoside;Gibberellin 2-O-beta-D-glucoside",0.0804810029506677;0.00550970151054245,MS1 mz matched,507.1945028,313.548
17759,,,Clomocycline;,16.041272847965;,MS1 mz matched,507.9141635,348.136
17778,,,Cyhalothrin,-2.445258987,MS1 mz matched,508.8734451,320.429
17785,,,3-cis-Hydroxycyclohexyl glyburide;2-trans-Hydroxycyclohexyl glyburide;3-trans-Hydroxycyclohexyl glyburide;4-trans-hydroxyglyburide;4-trans-Hydroxycyclohexyl glyburide;4-cis-Hydroxycyclohexyl glyburide;,11.4036584098838;11.4036584098838;11.4036584098838;11.4036584098838;11.4036584098838;11.4036584098838;,MS1 mz matched,509.0088159,348.136
17790,,,,,Unmapped,509.0320996,263.8115
17793,,,Myricetin 3-arabinoside;Exserohilone,7.05208235661143;-19.7737395407089,MS1 mz matched,509.0913927,317.1745
17795,,,2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate,1.020979081,MS1 mz matched,509.0991208,232.429
17799,,,Palmidin A;,-20.0203293594325;,MS1 mz matched,509.1212547,112.13
17800,,,Palmidin A;,-0.336187847297757;,MS1 mz matched,509.1312962,288.926
17805,,,Nefazodone;Nefazodone,18.2151632238599;18.1149961266438,MS1 mz matched,509.2639052,206.228
17815,,,11-O-Demethyl-7-methoxypradinone II,-24.08492953,MS1 mz matched,510.0825192,216.189
17816,,,trans-Zeatin riboside diphosphate,-6.899022456,MS1 mz matched,510.083374,270.347
17829,,,"O-6-deoxy-a-L-galactopyranosyl-(1-&gt;2)-O-b-D-galactopyranosyl-(1-&gt;4)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol;O-6-deoxy-a-L-galactopyranosyl-(1-&gt;2)-O-b-D-galactopyranosyl-(1-&gt;3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol;Hygromycin A",-22.6056801403024;-22.6056801403024;18.6807102934503,MS1 mz matched,510.178549,343.676
17861,,,,,Unmapped,511.1022143,164.363
17866,,,,,Unmapped,511.1383696,169.095
17867,Sildenafil,0.8436,,,MS2 reverse,511.1481757,42.077
17868,,,"3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside);",19.3647214294214;,MS1 mz matched,511.1629087,31.739
17872,,,Physalin M;Raucaffricine;Vomilenine beta-D-glucoside,2.93613119497738;-19.0612981753913,MS1 mz matched,511.2061365,180.41
17878,,,"3,7,11,15,23-Pentaoxolanost-8-en-26-oic acid;Ganoderenic acid D;Anabsin;Ganosporelactone A;Pedilstatin;12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate",10.643452086242;10.643452086242;10.643452086242;10.643452086242;10.6504796036185,MS1 mz matched,511.282856,241.7815
17879,,,"3,7,11,15,23-Pentaoxolanost-8-en-26-oic acid;Ganoderenic acid D;Anabsin;Ganosporelactone A;Pedilstatin;12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate",11.9915498066007;11.9915498066007;11.9915498066007;11.9915498066007;11.9985773334509,MS1 mz matched,511.2835466,225.147
17885,,,,,Unmapped,511.9512764,217.071
17911,,,Lucidenic acid K;DAMGO;(D-Ala(2)-mephe(4)-gly-ol(5))enkephalin;Tyr-D-Ala-Gly-MePhe-Gly-ol,-15.0419451793908;14.2228470749479,MS1 mz matched,512.2568546,176.214
17918,,,Sulfolithocholylglycine;,-15.4181437333988;,MS1 mz matched,512.6790799,320.753
17926,,,,,Unmapped,513.0084681,188.6015
17941,,,"2'',6''-Di-O-acetylononin;S-Formylmycothiol",16.5094643206334;17.6992217593638,MS1 mz matched,513.1487798,337.1615
17947,,,"rac-5,6-Epoxy-retinoyl-beta-D-glucuronide;Caryoptin",4.19961214176327;4.26624713878945,MS1 mz matched,513.2163806,335.487
17953,,,Erinacine D;25-Acetylvulgaroside;,16.6138728934976;16.6138728934976;,MS1 mz matched,513.2780454,40.23
17955,,,"Flavidulol C;dTDP-4-oxo-2,3,6-trideoxy-D-glucose;dTDP-[(2R,6R)-tetrahydro-6-methyl-5-oxo-2H-pyran-2-yl] ester;dTDP-4-dehydro-2,3,6-trideoxy-alpha-D-hexopyranose",-2.46661384976724;-15.2801328524765,MS1 mz matched,513.3070412,82.7625
17972,,,,,Unmapped,514.1236408,284.624
17988,Taurocholate,0.7715,,,MS2 forward,514.2900702,241.8255
17996,,,Adenylylselenate;Adenylylselete;Adenosine-5'-phosphoselete,-17.5802668137244;-17.6855360106876,MS1 mz matched,514.9727027,45.307
18001,,,,,Unmapped,515.0642786,319.474
