"id","MS2 name","MS2 score","MS1 name","MS1 ppm","type","mzmed","rtmed","QC01_pos.QC01","QC010_pos.QC010","QC02_pos.QC02","QC03_pos.QC03","QC04_pos.QC04","QC05_pos.QC05","QC06_pos.QC06","QC07_pos.QC07","QC08_pos.QC08","QC09_pos.QC09","A01_pos.A01","A02_pos.A02","A03_pos.A03","A04_pos.A04","A05_pos.A05","A06_pos.A06","A07_pos.A07","A08_pos.A08","A09_pos.A09","A10_pos.A10","A13_pos.A13","A14_pos.A14","A15_pos.A15","A16_pos.A16","A17_pos.A17","A18_pos.A18","B01_pos.B01","B02_pos.B02","B03_pos.B03","B04_pos.B04","B05_pos.B05","B06_pos.B06","B07_pos.B07","B08_pos.B08","B09_pos.B09","B10_pos.B10","B13_pos.B13","B14_pos.B14","B15_pos.B15","B16_pos.B16","B17_pos.B17","B18_pos.B18","C01_pos.C01","C02_pos.C02","C03_pos.C03","C04_pos.C04","C05_pos.C05","C06_pos.C06","C07_pos.C07","C08_pos.C08","C09_pos.C09","C10_pos.C10","C11_pos.C11","C12_pos.C12","C13_pos.C13","C14_pos.C14","C15_pos.C15","C16_pos.C16","C17_pos.C17","C18_pos.C18","D01_pos.D01","D02_pos.D02","D03_pos.D03","D04_pos.D04","D05_pos.D05","D06_pos.D06","D07_pos.D07","D08_pos.D08","D09_pos.D09","D10_pos.D10","D11_pos.D11","D12_pos.D12","D13_pos.D13","D14_pos.D14","D15_pos.D15","D16_pos.D16","D17_pos.D17","D18_pos.D18"
21735,NA,NA,NA,NA,"Unmapped",643.229845,91.8935,5629.463196,6005.610162,7502.896088,8509.994556,8218.388846,5300.517333,6120.792286,6329.857636,6477.639561,6433.682625,16127.77845,15439.88379,7032.046,19133.3034,4509.84,6667.838,8083.9286,17806.48228,2387.626474,6138.27,6531.50888,10982.501,10090.10865,3261.976658,3706.996238,3732.436667,5336.9275,3080.083333,3295.643077,6849.65772,4484.559238,4756.257378,6922.64064,7044.950687,2940.729625,3315.789999,5734.831429,8997.949022,3122.485364,5235.23,11437.96775,6991.644846,7053.062284,3448.389893,2565.71425,7176.041857,1960.580769,1202.779453,5939.356137,2953.234,3325.666462,3243.04792,2289.191844,4496.886524,3290.583855,7016.062107,2764.950327,1395.277714,3963.669841,3441.793333,12955.9245,6887.2178,20378.50267,9443.601,5951.169911,3794.574333,12129.29019,7448.77243,10150.38267,8231.975545,6346.253333,12996.64798,26359.01724,12621.53109,4550.94,5148.629091,5514.234,7811.629246
21772,NA,NA,"Genistein 4',7-O-diglucuronide;","3.21579381676341;","MS1 mz matched",645.1089216,371.37,2141.521143,1583.040125,1859.111353,1375.295299,1696.778101,1619.313333,2070.6754,1994.54625,2109.286667,2269.79675,1354.319638,2693.406733,2057.22,2586,2622.4426,2951.68375,4834.245073,997.1103516,1730.336456,1258.53,2057.892847,5834.020235,2495.386639,3272.242099,1478.7642,1463.8455,1704.876857,3168.7375,1705.23075,1955.031226,1730.885333,1445.570679,1565.298944,860.0580841,1364.75,963.3591797,2022.04875,2176.591367,1346.722941,1891.457643,1381.34494,1223.233,586.4238708,467.4596283,480.328363,1066.084271,990.51,787.6846154,628.0401855,1180.612214,898.3351,876.7428571,641.7637939,1015.394128,1390.289063,980.6499023,313.4199188,659.8701599,246.5731534,789.1458435,2493.704727,1838.266,1392.394052,2717.5953,2056.884296,1648.202727,4091.741231,1146.774719,2060.174294,731.7067094,1838.848,1087.878009,3052.135547,5319.070679,2969.444867,2715.56025,1853.417143,1924.843109
21778,NA,NA,NA,NA,"Unmapped",645.2566513,110.138,9554.805531,11390.64723,7808.352193,10360.54646,10603.00813,8604.197889,12547.98367,10944.61435,11097.29622,12399.22161,3976.777748,7982.129321,1307.129036,7922.7796,15207.57,1839.453333,11453.45229,2927.97476,803.7596889,2891.721875,8692.132536,3161.80336,1583.08852,4338.528901,3967.169556,7572.315059,17765.84833,24822.03717,1209.643923,22488.71031,6667.113288,14285.69983,2196.191864,7887.116707,4769.153118,1267.735301,5675.311826,3212.21177,1167.392973,3027.575118,9736.778256,11349.60556,15529.66907,20039.63947,1754.468538,14713.38649,14840.859,5470.16808,9440.765284,8673.626667,1304.202487,2626.983125,14585.30453,4040.29481,8331.866001,11940.07247,2788.214506,6082.658571,11814.15873,18704.70494,11361.33643,5277.442529,5587.023562,3210.7675,10956.84176,5504.409111,2879.05,4425.728724,11955.15604,3508.193998,1294.010756,1049.882252,28041.37429,2091.574317,12499.73,2360.143824,12295.83761,2911.497711
21785,NA,NA,NA,NA,"Unmapped",645.4998769,42.3155,5104.888864,5613.573222,4615.915134,5421.487854,4721.852309,4092.607059,6391.886793,6339.419192,4720.694895,4693.965471,7523.398083,7627.524353,8152.389647,9787.228889,863.28,6481.205,13728.87375,7954.753538,5710.44637,7665.297889,6008.437748,11886.92908,7968.394629,8553.459433,11999.22743,12026.0745,8192.88,9982.345776,8222.204118,6745.279368,9371.992,6474.314439,7339.449946,6751.520558,6802.797444,7652.529794,5685.487778,4938.939167,7940.025,11129.04105,5230.102037,8637.628889,8494.645996,6356.0933,8914.793929,7733.12436,9504.485736,7281.11125,5177.82001,5405.588063,7492.694176,11982.33891,5880.585447,6761.492604,8609.139778,6969.462945,8082.888524,6962.076111,6377.538364,7532.189438,7211.586158,6253.821,7057.26441,9823.632,8368.485354,10230.58317,9433.1844,5300.512683,4642.702199,4230.200099,8463.90625,6801.296421,5932.464513,7174.077595,6437.039824,6920.168188,5739.870882,4975.426075
21816,NA,NA,NA,NA,"Unmapped",646.4181173,265.193,6042.674117,7519.36,10171.66082,9651.237629,8684.603225,5474.626759,9917.575625,7349.4575,5206.480615,7149.771,6452.989288,3110.452091,3172.999091,4369.0815,7165.925,6142.024,10712.43647,7007.09522,2370.092905,3915.6975,5594.084425,5657.0465,6050.517543,12975.31161,2441.493333,4312.55775,6820.963937,4620.6264,3045.265462,8078.728376,2814.56,7810.185228,6745.465633,8659.992706,2366.024167,2665.929988,3423.376242,7659.55479,4867.511324,5732.162308,4861.035809,10594.27869,7990.823568,6769.465576,4399.458,7999.2022,4930.159,5564.98372,9242.986394,3537.230926,2607.698143,2106.753846,4550.29541,4084.390306,4250.066024,10498.78976,4603.508034,11345.67214,7977.165584,6666.7225,9263.5,2564.682333,8036.798589,8418.325333,5637.798774,7747.79625,5762.722091,6525.113661,5791.433846,4557.045617,3938.94,4943.337038,7857.389832,7783.515817,9025.614,11429.04564,7322.472385,8602.672408
21832,NA,NA,"Bis(5-hydroxynoracronycine);","17.1901241632869;","MS1 mz matched",647.2426249,182.418,29990.05136,25600.7505,31931.21292,21672.29216,20740.44065,26957.71037,18535.24703,24800.059,30007.06231,23997.61225,17169.77578,19037.18979,15396.745,23451.43085,17458.001,13341.87643,20641.89554,15488.39116,7504.23916,13829.06778,14962.45902,16518.47786,13075.23362,15018.9422,17440.60291,21497.0925,25593.74556,20774.84621,14629.33992,25568.84901,16900.81856,25745.51014,8644.656084,24208.58423,18705.52221,15458.3681,27480.23333,17835.61646,13435.62,22701.57369,19270.40032,7232.603636,36840.52929,29959.45511,22329.98727,29617.92659,25685.8474,20792.109,28929.93923,15606.87133,18383.46231,21306.981,47131.52245,18069.26346,31657.88442,18257.41073,26088.60889,36846.84,22546.80742,42297.883,11308.95055,17710.5654,13980.67571,6857.235429,15570.25237,15360.8,15305.28,13785.01867,8867.706667,19240.8184,18317.74074,12877.40479,20023.55373,14736.60055,17657.63692,15749.89154,13687.03,16242.93526
21861,NA,NA,"Goshonoside F4;Lyciumoside I;Goshonoside F7;UDP-6-sulfoquinovose","0.7500457747025;0.7500457747025;0.7500457747025;-5.71097153779619","MS1 mz matched",648.3954941,306.726,1919.993171,2567.370273,3345.172187,3083.442322,3376.22506,1806.65625,3716.221235,2812.347857,2128.847538,2588.817778,2499.373962,1349.942491,1328.970111,1543.843,2485.544222,1664.219452,3152.728889,3121.692039,1263.766215,2778.403,3454.766121,2376.145125,2387.155368,2592.839779,1155.592286,2345.864,2638.017846,1786.056667,917.9628571,3631.278351,1583.6112,3941.036861,2398.97937,2680.8632,1272.03,1373.954508,2295.527778,3146.472717,1692.58075,2771.093441,3153.437771,4842.416625,3196.48999,2651.54747,1200.826667,3147.422377,1837.866545,2004.535556,3137.125736,1678.95,1293.24147,766.2446442,1560.824097,1914.953594,3171.448195,4308.807855,2144.736871,1748.966882,4211.539052,2782.812469,3298.224682,1160.933048,3771.947849,4134.73725,2872.981957,1873.554,2167.39,2181.966485,1934.868,2595.494178,1759.0925,1532.185059,4298.278646,3254.016147,2680.96,2424.7505,3559.3355,2993.052368
21873,NA,NA,"PE(P-16:0/14:0);PE(14:0/P-16:0);Eosin;D & C Red no. 21","-19.9088881021229;-19.9088881021229;4.94049534608761","MS1 mz matched",648.8937009,347.557,23893.61313,20075.0922,21386.71497,24254.27953,21870.87834,20017.20533,24872.41,23913.59988,24724.99313,23750.0132,14287.2138,23069.776,22398.34753,22404.38065,15592.91067,32230.33106,23474.072,18022.84397,7703.793958,7213.671214,14459.0552,17564.065,19511.50938,13430.39529,14648.49286,19910.64937,17226.35253,18883.735,24936.48613,21302.96892,6036.65725,30426.06006,40198.9742,14141.13226,14725.13187,14894.52905,13519.35071,19450.88435,13415.04,14706.57427,10101.20173,20079.16538,14928.89489,9664.924125,12577.99643,19515.57703,14805.41027,14842.3392,19786.32695,10323.3555,10154.751,12933.60129,23540.8593,15528.16668,11229.3687,9415.247599,6474.450618,6601.1265,9976.328445,14851.87388,34315.08575,16842.73181,20323.73616,45782.37394,12171.53101,18599.4732,31388.20588,15613.92275,28950.26,18157.11365,22841.00464,11577.60008,19791.32858,16096.91925,24808.94681,30603.74625,17093.75571,34978.01339
21878,NA,NA,"6-Hydroxysandoricin;N-Demethyl-desepoxyansamitocin P-3;N-Demethyl-desepoxy-AP-3","-9.89107231830635;-15.0598646167644","MS1 mz matched",649.2194909,92.947,19597.36525,15420.23017,27032.76908,28232.27476,25405.33857,16992.71206,19253.34688,17060.059,18128.9938,16048.07575,81178.45052,38895.83075,13266.4244,37823.30369,25884.78944,9849.49875,21712.673,47425.717,7051.121505,11757.42706,37625.73181,26247.56071,22663.32993,9395.236368,16055.61606,33361.93775,41077.28625,37518.20647,4687.242857,40932.52627,11769.29308,18824.50943,10474.32513,29293.0945,6165.120188,5151.546622,17341.84,22388.91698,5075.357727,13180.9075,21838.87006,25694.998,35661.61934,24127.21487,5189.096333,19077.1497,11881.96313,5732.9352,10866.942,10834.564,5759.484294,6133.909091,6144.435073,16548.54366,8246.313977,25002.0635,11523.63492,4147.512,17338.18242,16081.608,72857.57806,22317.96629,36900.94042,43280.4505,36039.36729,17095.8367,20473.34188,34084.0593,23749.6424,27788.05575,18530.226,27038.68817,59877.50775,40825.11255,21379.05125,20159.51294,36867.70181,45185.99204
21879,"Stachyose",0.7096,NA,NA,"MS2 forward",649.22008,475.116,2127.558703,2231.6952,1854.214258,2968.187387,3610.352987,2226.439773,2389.43412,1318.41,2154.269308,2271.315633,2113.223819,1915.683875,1297.567426,1968.104148,1654.099833,3287.5368,1585.61915,1897.263527,1750.774529,1868.776,2055.478005,1416.519545,1328.872001,2862.849701,1327.082639,1439.214818,2307.460652,2081.950814,1096.829067,2082.291132,2420.6008,3076.92215,2412.194212,1794.845145,2204.082938,1611.384621,1202.833,1607.010789,1271.967474,2253.891158,2591.135417,3471.04219,5081.479917,2830.077838,1603.274963,4839.437849,2070.970435,2650.4514,3583.001982,2116.956019,1657.894615,1210.256346,2500.893177,4087.493461,2991.108109,2632.939014,2006.87452,1664.816666,5313.689484,3263.333923,1299.27,1117.257894,2301.479972,1705.185989,2084.129987,1815.427974,1871.713763,1668.760716,1964.72766,1728.886222,1956.842782,1051.537892,3075.986101,2282.307236,1402.620117,1453.023066,1767.054036,1631.671651
21900,NA,NA,"Mosapride citrate hydrate;AS 4370","9.24207299692979","MS1 mz matched",650.2181532,473.035,4660.831438,5013.5765,4322.068386,5036.268415,6205.281093,3286.431571,4239.351786,4467.594545,4230.97125,4473.098933,584.415,3104.244,2700.999,4109.991133,3140.1304,4967.620714,3370.2924,3062.872704,2642.32373,3166.32,2862.375763,2985.579,1812.852928,5584.074554,2410.1105,3375.4074,4685.157391,4461.707842,3165.973333,5042.135395,3362.923,5448.713902,4355.36499,3259.191265,2964.058091,2482.276775,3197.721429,3134.645233,1921.029231,4319.481714,5327.466622,6609.447,9789.156669,1864.36,4424.124375,8535.13429,4220.387625,4386.2922,9654.567522,3702.6,3256.383879,2566.333467,4906.484201,6344.251709,5945.75646,20806.44453,3007.465184,4232.683,10989.30379,6063.682625,5189.576538,3082.75585,3587.575335,3542.458369,3180.755733,3693.7895,3926.378667,997.264,2954.478571,3454.371676,3894.721,2181.307591,4737.248088,4951.704064,2927.977879,2625.74,3822.6285,2808.436118
21905,NA,NA,NA,NA,"Unmapped",650.418396,179.813,3161.55321,2598.089083,3131.155591,2352.965613,2101.947662,2552.648946,2408.34,2547.6,2024.88,3009.6593,1636.056436,319.7553589,1029.525,1461.9,982.4346,2074.514551,41.38828125,291.9959412,70.71312866,919.32,197.2606934,3553.061167,1126.537832,81.24651489,1721.584286,4460.28,4668.665714,518.992,822.182,1129.661702,49.32225037,1434.842377,689.7504552,616.8633179,1276.12,828.7021357,34.46617126,659.2830139,361.9,109.4477173,3369.875092,15036.78,2592.218683,441.8632507,562.6604828,1285.875234,210.1930664,446.7082764,299.1618729,175.1266479,238.5349045,1689.407571,704.902832,0,72.27561951,751.7105133,1160.101105,556.0275,5621.967392,7912.67,3885.143333,97.18921509,2422.110774,2469.333333,0,619.7590942,1190.035868,173.243454,2594.8,1203.017285,1444.2,422.0261256,906.4951721,659.0384399,1248.669476,55.1420105,5956.056667,3694.210159
21914,NA,NA,NA,NA,"Unmapped",651.1548382,232.861,4666.424283,5013.6272,4762.089743,4760.145801,4278.283523,8572.479409,5402.928882,5064.564,5619.5325,4292.251765,2358.078991,4769.841,2036.420648,1265.104483,1401.738333,3853.624909,1940.397143,2440.44397,1224.138807,1794.701882,2100.940361,804.8352857,1612.717255,1825.269609,2430.084462,1553.581486,8862.627643,11850.47084,1779.858667,2050.677246,3178.815,6107.077759,4821.732712,4436.050973,4026.733333,1233.236095,6117.469091,1856.22888,3924.168533,4224.35475,4215.093057,1640.031429,18065.56244,12260.28053,2160.377143,5421.445274,13919.80336,10042.17792,6298.803442,9153.129333,8750.6748,2546.567692,10378.40433,7985.57674,5280.785163,1544.557345,7357.681997,8454.290778,15435.58028,2578.005,4369.105882,3682.796676,1504.945842,418.82,1405.524467,4171.922526,3178.740111,2392.027344,3356.192593,1235.974452,3400.496235,2105.595612,2109.489624,3126.005859,1535.185714,2433.876925,3231.135333,904.4811401
21919,NA,NA,"3'-Sialyllactose;6'-Sialyllactose;","5.32507593103594;5.32507593103594;","MS1 mz matched",651.247768,412.3335,8156.053042,13832.16285,18433.94215,22609.10016,21850.55615,17042.33143,14130.03,11410.73267,15603.67364,14706.71329,21612.17902,8068.25625,4993.231,11977.92667,13059.657,15279.77059,17103.6228,18123.63177,16147.44208,14162.49,19539.90159,7366.041643,11698.42726,18558.36863,8554.890133,11285.06667,16966.74343,10087.54286,4235.837143,21431.42676,12952.5632,18205.12372,17992.20592,24821.9833,14733.15014,9598.983972,17066.10921,14967.76949,9299.200313,9909.616571,15547.56784,19902.347,26698.4809,21499.01716,8730.687857,25231.81256,8691.962571,11771.86979,24090.71333,12614.71643,13904.8,4856.015714,6740.706055,21298.56693,26425.84322,19209.07813,13948.04785,6800.188714,26682.04532,17381.688,18637.72143,6557.237692,17147.70403,13988.97279,16326.6627,6227.570769,15255.57888,11899.81233,10670.597,12884.4232,7253.493844,10805.14023,30011.32572,17068.57224,12170.98571,10934.4,11913.52964,18431.80447
21921,NA,NA,NA,NA,"Unmapped",651.3727698,265.5195,3681.215027,4130.680769,2547.086233,2096.943315,2320.183228,4274.4,4153.396154,4041.435185,4465.117385,3899.178,1832.560791,2604.856667,4824.983077,3922.714286,3778.398,2865.512909,3768.1,1334.609701,502.493988,2154.223818,1009.438683,2604.199091,1681.677373,3245.967331,2516.5525,3972.472769,5266.689167,4085.5845,2265.090583,734.0142727,3066.861818,1899.576361,1470.872248,2535.029197,2193.311667,633.6650823,2515.76325,466.5919876,2167.725083,5731.366467,2342.192105,3223.408182,2573.655543,574.7795105,3998.562941,1241.999889,4476.950167,3331.240714,566.4153359,3243.036417,2330.9655,2017.809231,2688.68131,542.4285778,755.6498857,290.6455078,975.2861989,7459.780588,1460.902008,6830.829,6473.822882,3226.700111,1444.884427,3530.259231,2235.073085,2930.235,4027.675846,2128.702118,3124.17,296.4289932,2889.415385,888.7708158,1808.031949,1304.053721,3494.755167,4338.399625,3084.8184,1156.304901
21955,NA,NA,NA,NA,"Unmapped",652.4130022,129.389,28685.46172,27753.84226,25193.46273,33769.71094,31294.82716,32889.7928,30015.09931,30029.976,29273.34833,34019.19938,9252.38194,12147.74343,21134.85571,18118.4473,10114.698,48141.87639,9114.747273,12712.78185,8275.851102,45570.12324,9118.556129,29613.00519,10602.27232,18442.54815,26222.12395,23030.75085,7973.091176,17962.49185,14850.04106,25920.46477,6303.497895,111980.7057,12977.71293,32391.94555,61840.30914,18252.33677,9902.549045,13280.1599,6917.498167,15139.5948,17192.72021,64388.43095,17801.75625,33275.90123,14759.10794,38863.13753,5497.715882,126009.6076,5131.639369,25983.3408,28883.01984,17548.89335,29248.34047,15683.64311,9012.066376,17205.91845,7635.400925,9232.826667,42731.20068,74059.98167,10873.79217,5477.0617,23349.96471,15137.503,11890.82355,77131.39105,10593.25932,17687.08789,11114.2417,18307.7422,21495.39181,14179.00336,11440.55731,12755.51267,7304.450158,9227.530048,20368.36267,26546.23527
21964,NA,NA,"Mauritine A;alpha-Ergocryptine;beta-Ergocryptine","1.04221238058517;1.04221238058517;1.04221238058517","MS1 mz matched",652.6218786,319.971,15688.8195,13656.92355,12268.18524,16416.49814,15880.14025,10978.61163,13383.45962,14302.456,12562.16115,13895.74455,15375.75192,11422.48445,10500.9927,9049.083826,15403.30601,13984.94867,11481.95043,14446.88467,8093.210815,9896.04,12851.10191,14038.96071,15794.12259,14265.05495,12025.30248,17681.38017,12567.95961,8888.616471,9067.404545,5846.669609,8209.45185,9326.057574,12107.81448,12074.31808,14736.46325,11759.78203,8727.74755,12519.67722,6680.067789,11261.9207,19715.6404,20120.31975,10608.47108,9126.979416,6841.682222,6375.130043,9676.8532,7936.7602,7362.709987,10257.54476,4410.515778,8406.31725,10888.87147,11077.0779,16385.85563,10422.78241,8640.478033,9420.8323,11317.86424,11628.19986,17817.0435,11465.90186,17299.10305,8606.932622,14799.02284,13114.18591,11269.053,12185.62186,20268.556,16847.08332,22623.48204,14082.30087,21993.53834,15388.89565,16435.13559,15158.41175,21606.30496,17125.32372
21986,NA,NA,"Notoginsenoside T1;","-13.8185811001687;","MS1 mz matched",653.4096326,48.7625,2869.418388,2818.88,3138.240451,2853.166704,2344.846245,2855.6398,3405.55217,1417.90275,2591.202444,2322.540182,1933.699158,5663.9235,5359.543778,14246.51573,4468.688828,5716.5,5089.486417,7186.486613,2067.725967,2703.91,3132.823949,2924.480667,6608.24746,3001.89804,4571.229,2831.126667,3732.579286,2447.9818,4834.048,2955.453051,3602.532818,2800.265523,3754.541603,1753.716044,6184.358571,2378.369896,2242.45,1790.800793,6819.868,4524.756542,1627.401965,6011.980333,4213.495608,3072.696659,5057.346667,4919.642303,1727.615333,3061.314286,2527.565918,3118.57875,2979.872,3678.756667,2723.510678,2953.394756,2413.561811,2407.015732,1863.335435,2528.7909,3212.538142,4052.045778,1830.27,1756.336,4303.204664,3466.953307,1931.102674,2777.358,5603.952,3681.097005,2726.998333,2362.146941,1458.918095,2934.268533,2232.742187,5134.951018,1497.816667,2798.640722,2705.786923,1696.330017
22021,NA,NA,"Argenteane;","-14.1649504266837;","MS1 mz matched",655.3177551,398.674,11812.84226,8287.6535,10701.87693,10312.67479,12084.05714,8785.097444,9565.126412,8825.119533,10067.27933,8651.599167,9397.362739,11010.06428,5323.261444,6570.369944,5970.0277,9158.063158,8714.670875,9279.400101,5919.782334,8605.91,7186.2813,7380.642667,7610.350809,9581.414192,7182.527333,6977.3878,10279.23656,13034.43411,5994.298812,11308.83284,7084.144,9156.260198,9640.294783,12756.62972,10819.92961,7193.748973,8302.536947,7697.432416,5589.89675,8291.722105,9576.158117,17499.412,16972.1461,13660.57846,4549.072556,14939.73805,8527.345056,7282.997842,9602.330647,9380.2296,7152.898067,5869.16,13120.51303,13086.27656,11496.76469,10362.8655,9747.65262,7172.499353,19985.53125,10949.87945,11479.83903,8725.016211,6883.672131,7916.1845,8727.317349,7721.94925,9190.70405,7131.555887,6601.808,7587.511489,6838.67585,5689.020063,10176.49873,9740.846306,7178.88765,4852.369316,9902.203611,9678.450253
22044,NA,NA,"Globomycin","-20.0922895335673","MS1 mz matched",656.4024312,43.934,3599.564236,3252.8775,3897.245416,4507.798971,3696.851508,2931.656,3527.272727,4018.646182,3700.092375,3151.651632,2956.164941,7370.11081,7698.568667,64154.6992,7704.6578,10233.20938,7316.973889,9293.68925,3663.348024,2937.705364,5502.121372,4295.515714,9721.863621,4899.406123,7785.839714,5333.843769,5484.484756,3855.339,6761.088308,6354.081995,5947.38,4477.532934,7619.808647,4614.083767,12074.4278,4783.222697,3435.152727,3419.218533,7353.697529,5069.001857,2061.311017,9093.552,5831.746772,5080.587415,6259.278333,7434.73732,3199.1785,3991.403182,3872.775194,4623.606079,9867.337238,6299.506419,6847.485248,8214.356052,4305.511193,4782.816955,4066.095281,4707.91125,5179.539615,7697.5728,7073.24155,2947.08,7854.506737,5952.553579,2843.626881,6145.106,8652.776364,5056.847974,4669.872105,3540.524091,2683.472,5699.988485,3681.920544,5187.87434,4338.52097,4794.488,10368.80344,2641.534624
22086,NA,NA,NA,NA,"Unmapped",658.535492,27.017,5150.759697,6050.524075,6383.92929,6040.67573,5779.003915,6581.603077,5693.292308,6590.113286,5081.84,5676.424615,5174.217213,6370.848435,6069.08,5304.755923,5839.048846,6585.432376,6307.163077,5654.416126,6241.501907,5339.179231,5613.70736,4762.640769,6416.336767,6630.151348,5665.958333,6109.187214,3918.8425,5242.872929,6140.594308,5637.941312,5732.953308,5742.004238,6811.56495,5521.198194,5023.84,6146.385098,5783.285859,6056.45874,5886.43,5509.922831,6336.582238,6121.29,4660.56,5849.674459,5733.288,6655.47013,6256.837857,4878.872308,5881.740711,5182.87,6768.187234,5535.293154,6182.22164,5973.847043,7109.334394,6510.119047,6737.030271,7292.544643,5869.714358,5987.03626,5336.562786,6122.25,5844.31338,5426.907231,5688.276339,5030.959769,6495.809154,5863.884471,5711.581692,5485.686981,5421.147692,6076.27179,5315.565896,6517.338352,5879.294846,5863.299462,5548.516615,5692.773263
22105,NA,NA,"(3a,5b,7a,12a)-24-[(carboxymethyl)amino]-1,12-dihydroxy-24-oxocholan-3-yl-b-D-Glucopyranosiduronic acid;","2.92184599381506;","MS1 mz matched",659.3776811,367.9935,4624.106862,6304.876071,4219.872986,7415.05372,5486.367584,5640.002631,4907.521364,5350.165909,5154.586273,5541.627167,7005.372952,3718.96875,2131.132125,1940.845714,1141.63,4351.38,2361.961429,6482.392744,2808.538513,5218.632727,2933.323046,6144.0652,5129.415601,2582.315165,3016.332886,8017.8,6528.11625,4648.895385,3633.84,5675.987134,4037.3074,6683.508896,5806.611247,10951.1813,7128.988615,2793.563928,2769.464571,10171.40533,4807.866414,2116.242,10099.18657,16867.398,14802.64198,4815.810818,2269.552209,7201.981184,1234.728571,3628.954737,4542.733142,3812.793333,2472.003125,4451.491,1375.715525,6837.830485,2640.61166,9504.598802,6972.584239,590.85,14244.07119,8666.293846,5224.56,2524.953375,4383.998145,3090.785684,2125.364438,4214.608417,4114.1865,4447.54248,2995.519583,6904.132898,3008.722857,2712.085256,1503.352039,8709.686601,8835.070071,1258.981125,10870.3049,9541.148919
22136,NA,NA,NA,NA,"Unmapped",661.1407304,146.0215,6623.46254,7178.36328,6427.120725,8181.256511,8852.886318,7004.534222,9673.279724,6866.290667,6404.858933,6224.931429,17947.41012,10750.18261,6203.944444,7276.033957,10264.479,6939.547333,7372.442,6662.611756,5360.834895,12141.27067,5797.637094,3490.88775,6697.816406,15048.49089,5293.0822,8709.950773,9859.53675,9770.585524,3582.589313,11189.93862,3891.895304,10789.6149,4905.052615,6098.174605,4845.83505,5113.134829,3372.0219,7825.10778,6629.662789,6930.324714,10691.66757,5644.77787,1131.02722,1281.61228,1567.865811,1393.894642,2864.412415,1477.789307,1385.042661,1530.70137,1867.435318,1894.912077,1538.491147,2561.277545,3144.059347,2610.916092,1894.648155,1346.457983,2036.464722,2191.907335,17865.77904,12055.93009,11328.79696,7844.43456,13495.03561,13808.82559,4426.196045,11272.40908,10597.19803,17584.92355,4562.813111,7484.320239,5657.457451,4368.747701,8531.777591,5567.064174,10844.86,4090.378013
22138,NA,NA,NA,NA,"Unmapped",661.211402,182.568,61098.87558,49171.36085,48316.17791,41143.68032,39680.38622,41155.76154,35496.25567,48699.9579,49693.58411,47706.328,34347.3626,36849.23836,30937.51692,40480.27267,28454.413,24383.3125,38454.37623,33155.13882,18304.80981,22565.613,36821.59729,31060.45929,24405.01446,29654.88259,34141.3589,38082,48161.20811,34108.8,31562.31383,53236.87469,41432.644,53457.80524,18308.10501,55630.03692,53153.37591,34404.62316,64000.05,42372.43016,28942.69829,40731.56691,51638.06854,9194.8104,77966.059,70221.35402,49287.23182,74365.44847,61998.2976,58110.08536,71965.42822,42252.812,41162.23429,48492.66018,105298.789,54950.51663,86471.33748,47628.72131,65827.42182,100900.9219,56674.76597,85114.84644,20267.9747,33424.95913,28810.21899,12792.99663,32174.76797,27356.55,26083.38375,25756.38806,21956.814,45210.58347,31335.24625,27971.12273,34428.28824,33556.9166,37376.29538,22745.17889,27099.415,23505.16603
22161,NA,NA,"Aconifine;Aconitane-3,8,10,13,14,15-hexol, 20-ethyl-4-(methoxymethyl)-1,6,16-trimethoxy-, 8-acetate 14-benzoate, (1-alpha,3-alpha,6-alpha,14-alpha,15-alpha,16-beta)-","-21.1634547076784","MS1 mz matched",662.2958044,317.8615,3408.090108,2355.043636,2836.260094,2302.151365,3281.036335,3403.9447,2413.594615,2364.045,2265.657308,2605.566462,4170.740247,2098.970167,1989.0145,2559.198923,457.9615385,3716.6251,2178.729667,2780.86499,1912.846995,2350.071111,2627.217239,2943.638786,2478.658994,913.6165263,2011.257,4665.126923,4631.562214,1939.183846,2101.944737,3968.192829,1693.95,2852.861633,2286.109517,4275.097509,3406.170842,2738.027471,2557.633615,3426.034096,1792.759176,899.6888889,3320.308556,7909.663462,4900.997615,1020.876485,1369.94,2591.620289,857.77525,1398.0985,1865.831543,2706.556684,1383.12,2739.099263,2094.971761,1966.575623,892.6454468,1777.337982,2702.257487,478.8744673,4905.852877,5488.363263,4572.894923,1685.0125,3661.571014,3577.930632,1154.791105,2195.405917,2200.08,3054.489136,2722.18,3423.958649,2163.278364,2157.509995,2429.573101,3152.756083,1914.666667,303.5787786,3183.52,4406.809293
